trait_pair	density_R	density_C	assortativity_RC	binary	jaccard	jaccard_zero	n_rare	n_common	N_C	N_R	log2SizeOE	Mean_LOEUF	DiffRC_LOEUF	Mean_GO	DiffRC_GO	Mean_GeneSize	DiffRC_GeneSize	Mean_mRNA	DiffRC_mRNA	Mean_nTissues	DiffRC_nTissues
36280733_EFO_0004530_GCST008150_EFO_0004530	1.0	0.0	0.0044012811431014	0	0.0	1	4	4	4659.0	76434.0	-0.6764460789247906	1.1241475	-0.6813207341563273	30.5	1.0819672131147542	80694.0	-1.3625672292859445	18.64003090648148	0.7557297598998741	29.25	-1.5897435897435896
36280733_EFO_0004530_GCST90019523_EFO_0004530	1.0	0.0535608182667006	0.0069900105225995	0	0.0193548387096774	0	4	154	355577.0	76434.0	1.676820394903958	2.6338403797468355	-1.1341673006356237	16.78481012658228	0.9841269841269841	42462.101265822785	-0.5007177678512873	15.090084908743554	0.5367381171355693	52.78481012658228	-1.6
36280733_EFO_0004530_GCST90101748_EFO_0004530	1.0	0.5	0.0073540916029048	0	0.1428571428571428	0	4	4	24600.0	76434.0	1.9420426884200648	0.9758225	-0.4808815127751204	35.75	0.6293706293706294	35449.0	-0.5489858670202262	46.86018583935186	-0.9038266286321899	29.0	-1.5862068965517242
36280733_EFO_0004530_GCST90239610_EFO_0004530	1.0	0.1714285714285714	0.0086702523030264	0	0.1176470588235294	0	4	15	76053.0	76434.0	1.8716487434281244	1.8513568421052633	-0.9736255861413593	27.263157894736842	0.7246376811594203	48801.52631578947	-0.724842114396564	11.335943042982455	1.0950073448517466	38.36842105263158	-1.5471698113207548
36280733_EFO_0004530_GCST90239661_EFO_0004530	1.0	0.039333794147658	0.0064631901913241	0	0.0080321285140562	0	4	247	1654960.0	76434.0	1.435918130021771	2.7683712350597616	-1.1630577617685212	16.49402390438247	0.9841269841269841	80734.05976095618	-1.0416373604363562	12.941825316924891	0.6740407166548714	52.25099601593625	-1.5932203389830508
36280733_EFO_0004541_GCST90256420_EFO_0004541	0.0666666666666666	0.0462534690101757	0.0024654192002591	0	0.0392156862745098	0	6	47	144060.0	48677.0	1.033191447342041	2.6095188679245287	-0.39121131234695916	14.283018867924529	0.16393442622950818	38666.188679245286	-0.5110501943657173	12.940246168064288	0.1326068977642144	54.0	0.0
36280733_EFO_0004574_GCST006614_EFO_0004574	0.5164835164835165	0.0715189873417721	0.009029012546736	0	0.0444444444444444	0	14	80	297626.0	76999.0	1.874610108668452	2.524690957446808	-1.2645824545850999	19.585106382978722	0.5714285714285714	60382.15957446808	-0.5224651386126	11.41738532635934	-0.31097746540203447	46.819148936170215	-1.2868217054263567
36280733_EFO_0004574_GCST90018974_EFO_0004574	0.5164835164835165	0.0435897435897435	0.0073770592301368	0	0.043859649122807	0	14	105	480086.0	76999.0	1.8484679754197089	2.58055	-1.2613930912667926	17.823529411764707	0.6526315789473685	65626.70588235294	-0.5914587722043431	10.999595516122005	-0.26140441991616514	49.0	-1.297709923664122
36280733_EFO_0004574_GCST90025953_EFO_0004574	0.5164835164835165	0.5714285714285714	0.0164527307001636	0	0.2941176470588235	0	14	8	437878.0	76999.0	2.3123438419750326	1.4324613636363637	-1.2561052334704916	40.04545454545455	-0.5433526011560693	39813.954545454544	-0.14352818050297042	9.716086704208756	-0.27855369171997385	19.318181818181817	-0.9662921348314607
36280733_EFO_0004574_GCST90239673_EFO_0004574	0.5164835164835165	0.0363455809334657	0.0088868665124642	0	0.0181818181818181	0	14	266	1654960.0	76999.0	1.6944071902860989	2.73617875	-1.2629701012387962	16.775	0.6526315789473685	71224.275	-0.6377554016633012	11.659976487870376	-0.30455284370001484	51.875	-1.297709923664122
36280733_EFO_0004574_GCST90244008_EFO_0004574	0.5164835164835165	0.0659932659932659	0.013418871377431	0	0.0454545454545454	0	14	55	288127.0	76999.0	1.67468210235227	2.1609847826086956	-1.193906576916145	20.73913043478261	0.5454545454545454	56768.739130434784	-0.481873971113136	10.74081523405797	-0.25747751319509066	43.78260869565217	-1.2755905511811023
36280733_EFO_0004611_GCST90002412_EFO_0004611	0.4848484848484848	0.0319620253164556	0.0036108478722258	0	0.0109890109890109	0	12	80	431167.0	74962.0	1.5561939745440871	2.3381565217391302	-1.5034097335417982	17.47826086956522	0.7755102040816326	60897.97826086957	-0.6186297058467498	13.778287721980677	-0.5033979700409533	48.391304347826086	-1.323076923076923
36280733_EFO_0004611_GCST90019512_EFO_0004611	0.4848484848484848	0.0520664006699177	0.0100356525122752	0	0.0388349514563106	0	12	202	355197.0	74962.0	1.795799363916485	1.9674897196261683	-1.3870411431387042	16.537383177570092	0.7474747474747475	42164.88785046729	-0.21858840517493708	11.786563103392178	-0.317205523693641	50.64485981308411	-1.3125
36280733_EFO_0004611_GCST90239612_EFO_0004611	0.4848484848484848	0.0903225806451612	0.0089698116924479	0	0.131578947368421	0	12	31	76650.0	74962.0	1.7351552017027316	1.9075558139534885	-1.480711030716249	21.023255813953487	0.72	40297.16279069767	-0.2187737794051653	9.584494453703705	-0.13279557753181417	40.55813953488372	-1.3015873015873016
36280733_EFO_0004611_GCST90239655_EFO_0004611	0.4848484848484848	0.0347315641433288	0.0062337488490334	0	0.017391304347826	0	12	222	1654960.0	74962.0	1.593150600553224	2.6456641025641026	-1.524843237737531	16.923076923076923	0.72	59327.14102564102	-0.557302092332329	11.276444565360874	-0.2708243273724794	50.84615384615385	-1.3125
36280733_EFO_0004611_GCST90278638_EFO_0004611	0.4848484848484848	0.074074074074074	0.0123094747663196	0	0.0526315789473684	0	12	28	92615.0	74962.0	1.6694362052814862	1.59659	-1.4014674632131832	22.45	0.6407766990291263	60575.85	-0.7093435878585668	8.91637526148148	-0.03603666009097279	39.35	-1.296
36280733_OBA_2045260_GCST007069_OBA_2045260	0.0	0.0340853337615186	0.010391560015289	1	0.0	1	3	474	445000.0	41818.0	-0.2505103964712911	3.050787106918239	-2.2178921526549815	16.09433962264151	0.6382978723404256	89738.2641509434	-1.8148733090709332	14.96840396808758	1.8349200364497664	53.0062893081761	0.018691588785046728
36280733_OBA_2045260_GCST90018971_OBA_2045260	0.0	0.0368711748022092	0.0041794246964648	1	0.0	1	3	232	503987.0	41818.0	-0.3197651538220202	3.165613829787234	-2.208068984737455	16.19148936170213	0.6382978723404256	100765.64680851063	-1.835289915689942	14.76045641607565	1.8607129067004975	53.01276595744681	0.018691588785046728
36280733_OBA_2045260_GCST90025964_OBA_2045260	0.0	0.130718954248366	0.0033210132752273	1	0.05	0	3	18	445305.0	41818.0	1.2534396288218554	1.8076785714285717	-2.321031996964715	18.571428571428573	0.6105263157894737	29801.285714285714	-1.543871521903225	53.2960402116402	1.8567241578324944	53.142857142857146	0.018691588785046728
36280733_OBA_2045260_GCST90239620_OBA_2045260	0.0	0.0398860398860398	0.0017034456026877	1	0.0	1	3	27	76086.0	41818.0	0.5775081587351213	2.7868250000000003	-2.214721954355513	20.2	0.48	67374.7	-1.7774871436734176	38.34234748148148	1.8890211558588959	54.0	0.0
36280733_OBA_2045260_GCST90278641_OBA_2045260	0.0	0.040650406504065	0.0004383538785716	1	0.0	1	3	42	92615.0	41818.0	0.860883174386795	3.264443333333333	-2.1894158732053848	17.466666666666665	0.6105263157894737	59267.066666666666	-1.740648379052369	29.02191431950617	1.8816192697875673	53.06666666666667	0.018691588785046728
36303018_EFO_0004574_GCST006614_EFO_0004574	0.1363636363636363	0.0715189873417721	0.0046364999075327	0	0.0222222222222222	0	12	80	297626.0	21015.0	1.494929685680595	2.7217860869565214	-0.43185439548735083	17.108695652173914	-0.1875	60629.36956521739	-0.569962360599435	14.183707443639294	0.8491847740747299	53.130434782608695	0.018691588785046728
36303018_EFO_0004574_GCST90018974_EFO_0004574	0.1363636363636363	0.0435897435897435	0.0044990146218483	0	0.0	1	12	105	480086.0	21015.0	1.161242978803262	2.7364856410256415	-0.42679398024473963	15.846153846153847	-0.09836065573770492	65910.7435897436	-0.637935707187653	13.167681457739793	0.8902229705139058	54.0	0.0
36303018_EFO_0004574_GCST90025953_EFO_0004574	0.1363636363636363	0.5714285714285714	0.0041306508807555	0	0.1111111111111111	0	12	8	437878.0	21015.0	1.5181641394718672	2.229876	-0.41842857787393306	30.7	-1.1654676258992807	38894.3	-0.1944876877406831	22.271038581481484	0.8761617505160125	45.6	0.4827586206896552
36303018_EFO_0004574_GCST90239673_EFO_0004574	0.1363636363636363	0.0363455809334657	0.0067916605799484	0	0.003610108303249	0	12	266	1654960.0	21015.0	1.2075029089767644	2.8029259712230217	-0.4292947504752802	15.93525179856115	-0.09836065573770492	71384.08633093526	-0.6834807785105357	12.577195254463103	0.8545713662498374	54.0	0.0
36303018_EFO_0004574_GCST90244008_EFO_0004574	0.1363636363636363	0.0659932659932659	0.0059058229710563	0	0.0151515151515151	0	12	55	288127.0	21015.0	1.2371061811255988	2.4207659701492537	-0.3222783379218554	17.37313432835821	-0.2153846153846154	57000.32835820896	-0.5299155825828138	14.51915097443339	0.8934229088133216	52.35820895522388	0.03773584905660377
36564505_EFO_0004530_GCST008150_EFO_0004530	0.5238095238095238	0.0	0.0042522574267293	0	0.0	1	7	4	4659.0	200000.0	-0.6186825443294928	1.0751809090909092	-0.5812363250223724	29.90909090909091	0.9433962264150944	51476.36363636364	-1.90316142280209	75.69463659595955	1.6256701062250989	29.272727272727273	-1.0656934306569343
36564505_EFO_0004530_GCST90019523_EFO_0004530	0.5238095238095238	0.0535608182667006	0.0071140984370331	0	0.032051282051282	0	7	154	355577.0	200000.0	1.5303789633057254	2.602363913043478	-1.0563569205182022	17.0	0.8363636363636363	41178.260869565216	-1.7089682899941638	19.054373732206116	1.5338907879146837	52.34782608695652	-1.0857142857142856
36564505_EFO_0004530_GCST90101748_EFO_0004530	0.5238095238095238	0.5	0.0104172539940895	0	0.1	0	7	4	24600.0	200000.0	2.103259525517516	0.9673081818181818	-0.37480503428453704	33.72727272727273	0.4566929133858268	18570.909090909092	-1.7226519450824485	96.2183856380471	0.49107776439760853	29.09090909090909	-1.0588235294117647
36564505_EFO_0004530_GCST90239610_EFO_0004530	0.5238095238095238	0.1714285714285714	0.011880902094415	0	0.0	1	7	15	76053.0	200000.0	1.377205229250857	1.7277086363636365	-0.8865134066140865	27.40909090909091	0.5573770491803278	38541.681818181816	-1.7691476775886015	40.85925786910772	1.7493176569980389	37.13636363636363	-0.9841269841269841
36564505_EFO_0004530_GCST90239661_EFO_0004530	0.5238095238095238	0.039333794147658	0.0073773124938124	0	0.0039525691699604	0	7	247	1654960.0	200000.0	1.2739658846215391	2.746830669291339	-1.0870874511305746	16.633858267716537	0.8363636363636363	79468.25590551182	-1.8415832264592722	15.479995708078153	1.5926521068284685	51.98031496062992	-1.0724637681159421
36564505_EFO_0004611_GCST90002412_EFO_0004611	0.7142857142857143	0.0319620253164556	0.0022416970611608	0	0.0	1	7	80	431167.0	200000.0	1.4444390040343524	2.4760565517241377	-1.1755546576771618	18.45977011494253	1.178082191780822	61992.70114942529	-0.7706593377271393	13.975348399127288	-0.6377147578082302	50.701149425287355	-1.2238805970149254
36564505_EFO_0004611_GCST90019512_EFO_0004611	0.7142857142857143	0.0520664006699177	0.0092485387526668	0	0.0295566502463054	0	7	202	355197.0	200000.0	1.920174096164718	2.0160254545454546	-1.0041955596993182	16.923444976076556	1.1564625850340136	42172.425837320574	-0.38753482381599025	11.820944231711856	-0.4579393096017273	51.66028708133971	-1.2121212121212122
36564505_EFO_0004611_GCST90239612_EFO_0004611	0.7142857142857143	0.0903225806451612	0.0056187702871452	0	0.1176470588235294	0	7	31	76650.0	200000.0	1.947379441958469	2.166616315789474	-1.1415420745606049	23.736842105263158	1.135135135135135	40092.86842105263	-0.3877153935525413	9.483844784502924	-0.27748740044421016	44.81578947368421	-1.2
36564505_EFO_0004611_GCST90239655_EFO_0004611	0.7142857142857143	0.0347315641433288	0.0055082385668897	0	0.0088105726872246	0	7	222	1654960.0	200000.0	1.667239491045394	2.704768209606987	-1.2079396070751958	17.283842794759824	1.135135135135135	59708.742358078605	-0.7127634012639907	11.29668501570435	-0.412780078877344	51.777292576419214	-1.2121212121212122
36564505_EFO_0004611_GCST90278638_EFO_0004611	0.7142857142857143	0.074074074074074	0.0084255982714861	0	0.0294117647058823	0	7	28	92615.0	200000.0	1.5067191232675068	1.833432	-1.0250386883749456	25.6	1.0728476821192052	63251.0	-0.8557520365587125	8.711652878888888	-0.18183458261894922	43.8	-1.193798449612403
36809768_EFO_0004458_GCST002086_EFO_0004458	0.0379241516966067	0.0	0.0055139128007136	0	0.0178571428571428	0	168	3	6692.0	392480.0	1.288148189358481	1.8064684210526314	-0.877929703080875	14.140350877192983	-0.4444444444444444	20807.947368421053	-0.14389374000737917	11.195230259844054	0.7621662229455021	51.92982456140351	0.08
36809768_EFO_0004458_GCST90018730_EFO_0004458	0.0379241516966067	0.0	0.0055112089919747	0	0.0177514792899408	0	168	4	83025.0	392480.0	1.262826082805484	1.7617523255813952	-0.08326179087799623	14.395348837209303	-0.7555555555555555	21294.79069767442	-0.7203169684496142	11.20870864864341	0.44655523487511006	51.52325581395349	0.49101796407185627
36809768_EFO_0004458_GCST90018950_EFO_0004458	0.0379241516966067	0.0382748319641523	0.0046111003862037	0	0.1286307053941908	0	168	104	436491.0	392480.0	1.6801548347234383	2.156669117647059	-0.4572287240460233	15.529411764705882	-0.25	43996.455882352944	-1.1885823211710942	11.305617743082788	-0.00021701161127356668	52.38235294117647	-0.01904761904761905
36809768_EFO_0004458_GCST90025959_EFO_0004458	0.0379241516966067	0.1818181818181818	0.0057773469543827	0	0.0467836257309941	0	168	11	436939.0	392480.0	1.713220984015268	1.8510916201117318	-0.6012728719172633	15.29050279329609	-0.8571428571428571	21060.145251396647	-0.21590310689836756	11.249802172294642	0.08224272053286144	51.754189944134076	0.08
36809768_EFO_0004458_GCST90029070_EFO_0004458	0.0379241516966067	0.0423371647509578	0.0058663396387908	0	0.1178571428571428	0	168	145	575531.0	392480.0	1.6331678566740948	2.564779872204473	-0.6623300047551116	15.389776357827476	-0.1935483870967742	53331.79552715655	-1.2577583239069492	12.64369076681162	-0.22670137076908206	52.46325878594249	-0.01904761904761905
36809768_EFO_0004468_GCST90018735_EFO_0004468	0.0773809523809523	0.4222222222222222	0.0077447351265411	0	0.0172413793103448	0	49	10	133336.0	359757.0	1.259190159453038	1.982865254237288	-0.070943990938081	15.932203389830509	-0.30985915492957744	44477.338983050846	-0.2388991566620591	11.485819418863777	0.8147903084426623	49.440677966101696	0.49411764705882355
36809768_EFO_0004468_GCST90018955_EFO_0004468	0.0773809523809523	0.0850293984622342	0.0084915142007207	0	0.1262135922330097	0	49	67	448252.0	359757.0	1.3951894596532963	2.6407237068965514	-0.4634033914263016	15.577586206896552	-0.06451612903225806	61979.14655172414	-0.5674507921267403	13.548566082535121	-0.10474656935828695	53.577586206896555	-0.018691588785046728
36809768_EFO_0004468_GCST90092819_EFO_0004468	0.0773809523809523	0.1969696969696969	0.0047258154794698	0	0.0701754385964912	0	49	12	114870.0	359757.0	1.6112200412924431	1.986787704918033	-0.070943990938081	16.081967213114755	-0.30985915492957744	55380.098360655735	-0.8691408587423374	12.907588185488764	-0.06641402639127732	53.0	0.0
