Entrez	Mean_mRNA	n_Expressed
390261.0	0.016055466666666667	0
101927876.0	0.016010479629629627	0
102723526.0	0.01600875185185185	0
100128733.0	0.01597564814814815	0
100847022.0	0.01594251851851852	0
79291.0	0.015931222222222225	0
100420526.0	0.015925107407407407	0
337880.0	0.015914574074074074	0
343930.0	0.015887187037037037	0
28738.0	0.01586848148148148	0
101927697.0	0.015839272962962968	0
106481188.0	0.015834203703703705	0
101927274.0	0.0158212962962963	0
54052.0	0.015812425925925928	0
106481616.0	0.015798074074074072	0
106481065.0	0.01579498333333333	0
100271190.0	0.015764285185185186	0
4544.0	0.01574137111111111	0
101928460.0	0.015738385185185184	0
100419739.0	0.015721374074074073	0
196469.0	0.015719172222222223	0
106479013.0	0.01570864814814815	0
101928345.0	0.01570016111111111	0
107075249.0	0.015697685185185186	0
646012.0	0.01569564814814815	0
135941.0	0.015693803703703706	0
642007.0	0.01569147777777778	0
29947.0	0.015683864814814815	0
100419839.0	0.015673944444444445	0
442038.0	0.01565017037037037	0
106479313.0	0.015641055555555554	0
100271500.0	0.015637074074074078	0
391349.0	0.015632166666666666	0
100418710.0	0.015609657407407407	0
442186.0	0.015609425925925926	0
110806296.0	0.015607492592592594	0
106479653.0	0.01560488888888889	0
402152.0	0.015587285185185184	0
106480940.0	0.015586888888888891	0
109729131.0	0.015558364814814811	0
101805488.0	0.015535351851851854	0
105375638.0	0.01551974074074074	0
100270905.0	0.015514107407407407	0
104266959.0	0.015499777777777777	0
106480809.0	0.01548814074074074	0
106479591.0	0.015474240740740742	0
345041.0	0.015472544444444444	0
390378.0	0.015468129629629632	0
101928776.0	0.015461351851851853	0
84322.0	0.015447685185185186	0
135924.0	0.015439881481481484	0
100151686.0	0.015438037037037037	0
728167.0	0.01543555185185185	0
104355289.0	0.015423125925925926	0
222701.0	0.015404605555555555	0
100132924.0	0.01537537222222222	0
441781.0	0.015373703703703704	0
106481842.0	0.015364574074074074	0
106481602.0	0.015340851851851852	0
93978.0	0.015337414814814813	0
646262.0	0.015323312962962963	0
149950.0	0.015311207407407405	0
442216.0	0.015283122222222221	0
105377389.0	0.015280962962962963	0
728132.0	0.015279796296296297	0
83741.0	0.015269507407407408	0
401981.0	0.015260666666666667	0
85569.0	0.015254312962962964	0
389158.0	0.015242268518518518	0
340581.0	0.015238555555555556	0
105373251.0	0.015234648148148148	0
100129284.0	0.015219624074074076	0
645687.0	0.0152174	0
100874216.0	0.0152108	0
219968.0	0.015204750000000001	0
391168.0	0.015203251851851852	0
100309464.0	0.015200920185185185	0
105373934.0	0.015198740740740742	0
5669.0	0.015177692592592594	0
1447.0	0.015155703703703704	0
8687.0	0.015142156851851853	0
100302158.0	0.01513888888888889	0
100132078.0	0.015132070370370372	0
100420412.0	0.01512188888888889	0
106481096.0	0.015111190740740741	0
106479302.0	0.015082757407407409	0
341511.0	0.015051155555555555	0
391475.0	0.015043912962962964	0
106480928.0	0.015025333333333333	0
343495.0	0.015003387037037038	0
104798195.0	0.015001135185185187	0
128408.0	0.014985275925925925	0
729079.0	0.014982688888888889	0
100420080.0	0.014952337777777776	0
387122.0	0.014938137037037039	0
100419036.0	0.014928611111111113	0
338755.0	0.01492255	0
319103.0	0.01492085185185185	0
728506.0	0.014916907222222222	0
100874300.0	0.01490505	0
283432.0	0.014904857962962962	0
282616.0	0.014902072222222222	0
645832.0	0.014889425925925924	0
23434.0	0.014883073148148148	0
100420541.0	0.014868444444444446	0
503647.0	0.014865548148148148	0
643542.0	0.014862562962962964	0
100271537.0	0.01486224074074074	0
81851.0	0.014800838888888888	0
646784.0	0.014799996296296296	0
106481726.0	0.014793296296296297	0
100271365.0	0.014761314814814812	0
677820.0	0.014729518518518517	0
339622.0	0.014727500000000001	0
100270922.0	0.014693888888888888	0
65122.0	0.014666333333333333	0
100133168.0	0.014663172222222222	0
641455.0	0.014658537037037036	0
83844.0	0.014650833333333333	0
107075149.0	0.014648185185185184	0
100873972.0	0.014636129629629631	0
28361.0	0.014630999999999998	0
101929662.0	0.014626018518518517	0
100270985.0	0.014613294444444445	0
106481627.0	0.01461285185185185	0
102724219.0	0.014603492037037038	0
157724.0	0.014580801851851852	0
387129.0	0.014574249444444444	0
106478909.0	0.014564446296296297	0
100500908.0	0.014542055555555556	0
101928734.0	0.014482338888888889	0
105372127.0	0.01447798148148148	0
101929338.0	0.014471403703703702	0
442105.0	0.014466807407407408	0
391458.0	0.014465614814814816	0
115838655.0	0.01446373148148148	0
124900556.0	0.014456499999999999	0
319117.0	0.014453840740740735	0
101928122.0	0.014441069444444444	0
441261.0	0.014429275925925925	0
100533674.0	0.01440023351851852	0
100302242.0	0.014398018518518518	0
105377820.0	0.014392222222222221	0
390848.0	0.01436709814814815	0
50616.0	0.014364362962962963	0
100132061.0	0.014349016666666667	0
100418706.0	0.014345355555555554	0
100873583.0	0.01434462962962963	0
390039.0	0.014341131481481483	0
105375130.0	0.014294685185185185	0
219874.0	0.014288111111111113	0
100419318.0	0.014283722222222224	0
110806297.0	0.01425833148148148	0
102465250.0	0.014241962962962963	0
106479217.0	0.01423305925925926	0
407016.0	0.014199444444444445	0
100507143.0	0.014197351851851852	0
100631242.0	0.014181740740740741	0
727914.0	0.014164296296296296	0
102216342.0	0.014149197037037039	0
100861504.0	0.014137346296296297	0
106479676.0	0.014128462962962962	0
100422024.0	0.01410700740740741	0
100271421.0	0.014080259259259261	0
100873355.0	0.014062222222222222	0
392132.0	0.014060822222222222	0
56156.0	0.014017278333333334	0
121130.0	0.013984407407407407	0
106479301.0	0.013974753703703704	0
105370769.0	0.013972251296296298	0
107984970.0	0.013962362962962962	0
100271336.0	0.013926351851851851	0
81363.0	0.013892962962962965	0
399923.0	0.01388169759259259	0
100652967.0	0.013878631481481482	0
26533.0	0.013858574074074072	0
343301.0	0.013845051851851852	0
100874063.0	0.013838170370370372	0
100288208.0	0.013833833333333333	0
100130391.0	0.01383327777777778	0
101928132.0	0.013832129629629632	0
107987155.0	0.01381887037037037	0
102724652.0	0.013816185185185183	0
124900354.0	0.013792733333333333	0
100419893.0	0.013745075925925929	0
283804.0	0.013738796296296296	0
100873888.0	0.013716425925925925	0
102465493.0	0.01371437037037037	0
387043.0	0.013708298148148149	0
101927877.0	0.013685585185185185	0
100420534.0	0.013667481481481482	0
106479756.0	0.013645777777777778	0
105447648.0	0.013643037037037035	0
101929071.0	0.013629129814814813	0
441878.0	0.013625424074074074	0
106479580.0	0.013620648148148147	0
100873986.0	0.013616581481481482	0
401242.0	0.013588725925925926	0
442189.0	0.013574185185185184	0
100271098.0	0.013565244444444444	0
651452.0	0.013563648148148148	0
347275.0	0.01355722222222222	0
645104.0	0.0135093	0
106480171.0	0.013496537037037038	0
344462.0	0.013486838888888889	0
100132463.0	0.013482151851851852	0
28593.0	0.013470944444444443	0
106479324.0	0.013456555555555557	0
103283057.0	0.01344571851851852	0
106479432.0	0.013441883333333333	0
6336.0	0.013426083148148148	0
105378976.0	0.013421796296296296	0
100616117.0	0.013418814814814816	0
101928270.0	0.013410890740740741	0
26852.0	0.013403	0
100462843.0	0.013400948148148148	0
645993.0	0.013398444444444445	0
106479511.0	0.013391148148148149	0
340074.0	0.013377216481481482	0
100420802.0	0.013375075925925926	0
113523642.0	0.013373290740740743	0
3888.0	0.013369238333333333	0
79297.0	0.013329296296296297	0
619351.0	0.013325962962962963	0
100312782.0	0.013323074074074074	0
100996631.0	0.01331997037037037	0
100419913.0	0.013315101851851852	0
102724452.0	0.013306074074074073	0
107075168.0	0.013303907407407405	0
647112.0	0.013291242592592591	0
100271132.0	0.013277066666666667	0
283585.0	0.013273444444444445	0
100128833.0	0.013267001851851853	0
152578.0	0.013258157407407408	0
100131638.0	0.013238312962962961	0
100873325.0	0.01323275925925926	0
1667.0	0.013227033333333334	0
120787.0	0.013204549999999997	0
100420920.0	0.013204364814814816	0
100874016.0	0.013201357407407409	0
391102.0	0.013200885185185186	0
81465.0	0.013197470370370369	0
105371807.0	0.013195194444444445	0
643709.0	0.013179946296296296	0
504175.0	0.01314631111111111	0
441013.0	0.013143824074074073	0
100271166.0	0.013143211111111112	0
677827.0	0.013108944444444446	0
100271334.0	0.013093224074074074	0
389273.0	0.013091612962962962	0
339926.0	0.013072537037037037	0
100271002.0	0.013051372222222222	0
90070.0	0.013034037037037037	0
389400.0	0.013033737037037038	0
100873337.0	0.013030846296296297	0
101927845.0	0.013030244444444443	0
338567.0	0.012997312962962963	0
144766.0	0.012983999999999999	0
106481839.0	0.01298	0
120237.0	0.012959722222222223	0
106481975.0	0.01294938888888889	0
105372138.0	0.012947444444444444	0
100861540.0	0.012928407407407408	0
90199.0	0.012927661111111112	0
106479353.0	0.012918555555555556	0
392271.0	0.012915277777777777	0
106479932.0	0.012913462962962963	0
344320.0	0.01290241666666667	0
285547.0	0.012897087037037036	0
158833.0	0.012890892592592594	0
106481337.0	0.012886222222222223	0
391211.0	0.012871	0
100419650.0	0.012860766666666665	0
100884155.0	0.012749250000000002	0
126206.0	0.012745513703703703	0
100533627.0	0.012739551851851851	0
101928404.0	0.012729522222222225	0
105370586.0	0.01272725925925926	0
100419855.0	0.012697137037037036	0
83896.0	0.012693003703703703	0
100288337.0	0.012678905555555554	0
100913179.0	0.012672370370370369	0
106480988.0	0.012665648148148148	0
643941.0	0.012657407407407407	0
26496.0	0.01265572037037037	0
389207.0	0.012653238888888889	0
283238.0	0.012643927777777775	0
441116.0	0.012632687037037035	0
54022.0	0.012628459259259258	0
100128681.0	0.012619640740740741	0
100129795.0	0.012588661111111111	0
107075254.0	0.012572744444444447	0
100130636.0	0.01256845	0
100533705.0	0.012566037037037037	0
101928924.0	0.012562462962962961	0
645180.0	0.01254291666666667	0
4159.0	0.012526012962962962	0
106481037.0	0.012523027777777777	0
100874190.0	0.01252278888888889	0
105369810.0	0.012522666666666668	0
392979.0	0.012501887037037038	0
51289.0	0.012492844444444444	0
345651.0	0.012487612962962965	0
106481948.0	0.01246224074074074	0
645373.0	0.012459024074074074	0
58483.0	0.01244861111111111	0
100873983.0	0.012444396296296296	0
728990.0	0.012440709259259261	0
28600.0	0.012440425925925924	0
642959.0	0.012431183333333332	0
100874084.0	0.012422733333333333	0
286365.0	0.012421416666666666	0
107075217.0	0.012403481481481482	0
105375750.0	0.01240199814814815	0
100873428.0	0.012400777777777776	0
105373525.0	0.012390759259259258	0
100271207.0	0.012384668518518518	0
101926945.0	0.01236462962962963	0
81695.0	0.012352637037037038	0
135946.0	0.012349074074074075	0
109616965.0	0.012348296296296298	0
106479568.0	0.012340518518518518	0
105375401.0	0.012305131481481482	0
728010.0	0.012299257407407407	0
103352670.0	0.01229261111111111	0
341799.0	0.012281312962962962	0
100093698.0	0.012265999999999999	0
100422523.0	0.012263824074074073	0
375940.0	0.012255913148148148	0
110806283.0	0.012243501851851853	0
100422658.0	0.012230129629629629	0
390429.0	0.01222886111111111	0
101927575.0	0.012220040740740741	0
326297.0	0.01221783888888889	0
100129176.0	0.01221704259259259	0
100128939.0	0.012216116666666665	0
107133494.0	0.012209296296296298	0
106481619.0	0.012194907407407408	0
440061.0	0.012178064814814815	0
106479939.0	0.012177537037037037	0
100287895.0	0.012163648148148147	0
106481061.0	0.012162111111111111	0
105376594.0	0.012143814814814814	0
285634.0	0.012141147592592594	0
105376429.0	0.01212875925925926	0
360019.0	0.012124550000000003	0
140258.0	0.012115518518518519	0
28724.0	0.012114074074074074	0
106479424.0	0.01210912962962963	0
100271441.0	0.012103166666666667	0
347584.0	0.012103074074074073	0
326286.0	0.012087685185185184	0
646409.0	0.012081851851851854	0
100271386.0	0.012080559259259261	0
100312787.0	0.012079277777777777	0
100419786.0	0.012076594444444444	0
399881.0	0.012063351851851851	0
100129714.0	0.012033890740740742	0
106481386.0	0.012029333333333335	0
100271120.0	0.012011216666666668	0
100270790.0	0.011993560555555553	0
100289133.0	0.011990142407407407	0
407018.0	0.011972037037037038	0
101928687.0	0.011961012962962961	0
404718.0	0.01195991851851852	0
105376633.0	0.011937129629629629	0
101928708.0	0.011911081481481482	0
8686.0	0.01190782962962963	0
28648.0	0.01190174074074074	0
6082.0	0.011893555555555557	0
101927132.0	0.01189108722222222	0
100132606.0	0.011885925925925925	0
100874313.0	0.01187282962962963	0
442164.0	0.01186037037037037	0
283768.0	0.011860037037037037	0
129656.0	0.0118455	0
64111.0	0.011834305555555555	0
109729157.0	0.01183315925925926	0
100129799.0	0.011812946296296298	0
100271512.0	0.011810218518518519	0
4991.0	0.011799240740740742	0
400165.0	0.01176123888888889	0
101926955.0	0.011747625925925927	0
83880.0	0.011725946296296298	0
100873344.0	0.011707188888888888	0
105375283.0	0.011690185185185185	0
340107.0	0.011673685185185186	0
100533852.0	0.011669703703703703	0
100271383.0	0.011668333333333334	0
101927422.0	0.011655390740740743	0
100420263.0	0.011647592592592593	0
100874083.0	0.011646885185185184	0
3445.0	0.01164365925925926	0
643859.0	0.011612148148148147	0
106479582.0	0.011611537037037037	0
100129351.0	0.011603425925925925	0
100133252.0	0.011599651851851852	0
401982.0	0.011594687037037036	0
106481837.0	0.011579192592592592	0
390442.0	0.011577383333333335	0
124900358.0	0.011575222222222223	0
100271464.0	0.011575031481481481	0
140880.0	0.011563777777777777	0
100631260.0	0.011556988888888889	0
106480313.0	0.011537333333333333	0
400839.0	0.01152505	0
100132073.0	0.011505925925925928	0
147276.0	0.011500237222222221	0
343173.0	0.011499166666666668	0
102467075.0	0.011460166666666667	0
106479451.0	0.011445092592592592	0
106479304.0	0.011444944444444445	0
105376444.0	0.011437462962962964	0
9432.0	0.011430277777777777	0
122876.0	0.011412703703703704	0
100421113.0	0.01141041111111111	0
84220.0	0.011403702592592588	0
100270952.0	0.011394690740740742	0
401337.0	0.011386964074074076	0
439934.0	0.011386544444444445	0
124907878.0	0.011379705555555555	0
124901076.0	0.011368038888888888	0
106481653.0	0.011363055555555555	0
693172.0	0.011362166666666666	0
106479336.0	0.011351462962962964	0
387332.0	0.01134132537037037	0
100128548.0	0.011337816666666667	0
100421710.0	0.011336561111111112	0
100873616.0	0.011331796296296296	0
100874295.0	0.011328362962962964	0
100873948.0	0.011323166666666665	0
693208.0	0.011300185185185184	0
400748.0	0.011299703703703702	0
106480955.0	0.01128904814814815	0
341112.0	0.011269755555555554	0
107075243.0	0.01126925925925926	0
441581.0	0.011235516666666667	0
79295.0	0.011231425925925928	0
112422909.0	0.01121587037037037	0
3024.0	0.011214112962962963	0
158452.0	0.011205307407407408	0
105374596.0	0.01119111111111111	0
646737.0	0.011183688888888888	0
391077.0	0.011180224074074074	0
124900842.0	0.011179072222222221	0
100287539.0	0.01117162962962963	0
3347.0	0.011169724074074074	0
26211.0	0.01116660925925926	0
645962.0	0.011162575925925925	0
28419.0	0.011158801851851852	0
100873165.0	0.011128317962962963	0
100151645.0	0.011113479629629629	0
644070.0	0.011097351851851853	0
646269.0	0.011084377777777777	0
9383.0	0.011077789333333333	0
106479474.0	0.011074444444444444	0
105371956.0	0.011058195555555555	0
122455340.0	0.011056435185185183	0
693122.0	0.011055166666666668	0
729131.0	0.01105421111111111	0
28726.0	0.01104374074074074	0
100856810.0	0.011040412962962962	0
105370802.0	0.011015437037037036	0
100420186.0	0.01101119259259259	0
100129074.0	0.011009496296296295	0
107075197.0	0.01097267777777778	0
3439.0	0.010964618518518517	0
110175910.0	0.010964553703703703	0
100422023.0	0.010959425925925926	0
106479367.0	0.010946870370370372	0
3879.0	0.010925794444444446	0
390067.0	0.01091765925925926	0
644138.0	0.010902157407407407	0
101926928.0	0.010900844444444446	0
353144.0	0.010890885185185184	0
100271221.0	0.010878018518518518	0
219960.0	0.010877218518518517	0
402069.0	0.010867907407407408	0
378950.0	0.010839796296296297	0
100271391.0	0.010835722222222222	0
124900208.0	0.010835222222222222	0
101928978.0	0.010821944444444443	0
107075195.0	0.010804555555555555	0
202865.0	0.010790925925925924	0
81136.0	0.010790203703703705	0
106481845.0	0.010785985185185185	0
100271491.0	0.010769216666666668	0
100418715.0	0.010757185185185184	0
124906839.0	0.010755088888888887	0
106480276.0	0.010727111111111111	0
100128341.0	0.010726924074074074	0
85285.0	0.010725472222222221	0
170425.0	0.010715069629629632	0
101928887.0	0.010709824074074073	0
100271127.0	0.010707518518518519	0
646616.0	0.010704199999999999	0
644672.0	0.01069851111111111	0
503582.0	0.010696927777777776	0
101927273.0	0.010691685185185184	0
85481.0	0.010678418518518518	0
100873457.0	0.010655246296296295	0
100270890.0	0.01065475925925926	0
107075228.0	0.010643777777777778	0
100421667.0	0.010642364814814816	0
115482683.0	0.010633844444444443	0
390190.0	0.010619292592592592	0
390191.0	0.010615342592592591	0
106182249.0	0.010611074074074075	0
100271052.0	0.010599407407407406	0
391714.0	0.010590968518518519	0
28711.0	0.010585296296296296	0
27442.0	0.010551364814814813	0
100271008.0	0.010548685185185187	0
100130524.0	0.010543277777777778	0
1578.0	0.010538796296296296	0
317703.0	0.01053037037037037	0
100873880.0	0.010504709259259259	0
106480194.0	0.010503462962962964	0
100130731.0	0.010501938888888888	0
100419642.0	0.010453407407407408	0
100463528.0	0.010439722222222223	0
100421018.0	0.010438974074074077	0
100270884.0	0.010420907407407408	0
693189.0	0.010383185185185185	0
100422055.0	0.010380407407407408	0
100271419.0	0.010376703703703704	0
100129427.0	0.010356994444444444	0
100616399.0	0.010350999999999999	0
282618.0	0.010344809259259258	0
347168.0	0.010340485185185185	0
101410545.0	0.010334738888888887	0
100271167.0	0.010332925925925926	0
442233.0	0.010329874074074074	0
79283.0	0.010319053703703705	0
106480179.0	0.010318	0
100420050.0	0.010264705555555555	0
101927356.0	0.010243802962962964	0
101927766.0	0.010238628333333335	0
100419356.0	0.01021951851851852	0
104472714.0	0.010214907407407407	0
100421700.0	0.0102075	0
100271360.0	0.010206629629629628	0
107985456.0	0.010206607407407408	0
100271237.0	0.010205740740740741	0
100270888.0	0.010204662962962963	0
101927690.0	0.010201220555555555	0
122455341.0	0.010192592592592593	0
100287635.0	0.01017288888888889	0
401895.0	0.010172781481481482	0
106480281.0	0.010169720370370372	0
646538.0	0.01016634074074074	0
65121.0	0.010159666666666668	0
644269.0	0.010155333333333334	0
115482705.0	0.010130425925925926	0
102467225.0	0.010126888888888888	0
106481064.0	0.010120442592592593	0
100419964.0	0.01011120925925926	0
107985280.0	0.010111194444444445	0
101928739.0	0.010100277777777777	0
100422628.0	0.010098457407407406	0
140748.0	0.010096966666666665	0
102465485.0	0.010072796296296295	0
392196.0	0.010059346296296297	0
100271534.0	0.010058331481481482	0
100507058.0	0.010041250000000002	0
574028.0	0.010038612777777777	0
100873812.0	0.010023092592592594	0
106480708.0	0.010019796296296297	0
724.0	0.010005455555555555	0
107987013.0	0.009997533333333333	0
107075282.0	0.009987753703703703	0
340073.0	0.009968584074074074	0
391701.0	0.009958105555555557	0
644522.0	0.009946740740740742	0
28729.0	0.009938796296296296	0
102724398.0	0.009938301296296295	0
353164.0	0.009933596296296296	0
340274.0	0.009928240740740743	0
112577460.0	0.00992055925925926	0
677801.0	0.009907592592592593	0
100287136.0	0.009884037037037038	0
100419614.0	0.009881614814814817	0
100270881.0	0.009874125925925925	0
100271428.0	0.009868796296296297	0
106479530.0	0.009866351851851852	0
100418735.0	0.009858274074074073	0
106480218.0	0.009852425925925926	0
106481737.0	0.009840462962962962	0
106480377.0	0.009832351851851853	0
100271451.0	0.009832279629629629	0
26219.0	0.009829574074074074	0
106480929.0	0.009827777777777777	0
100271439.0	0.009816407407407406	0
100271180.0	0.009815814814814815	0
100288097.0	0.009815437037037036	0
693230.0	0.009812833333333333	0
711.0	0.009806294444444445	0
344813.0	0.009797309259259259	0
728137.0	0.009793259259259258	0
106480648.0	0.0097855	0
101929450.0	0.009783574814814813	0
100873684.0	0.009782777777777777	0
80834.0	0.009770723703703703	0
100289371.0	0.009769225925925927	0
102724951.0	0.009767702037037038	0
101929684.0	0.009747925925925926	0
106479352.0	0.009709296296296297	0
100873558.0	0.009691981481481482	0
392439.0	0.00968185	0
100533177.0	0.00967382037037037	0
8590.0	0.009662797962962964	0
56547.0	0.009651418518518518	0
133790.0	0.009641377777777778	0
100873285.0	0.009626518518518519	0
101928770.0	0.009620235185185186	0
106633802.0	0.00961135185185185	0
728299.0	0.0096075	0
101929754.0	0.009598109259259259	0
104413890.0	0.009593148148148148	0
106479449.0	0.009589592592592592	0
8361.0	0.009584851851851851	0
28747.0	0.009577185185185185	0
2792.0	0.009564912962962961	0
390502.0	0.009557974074074074	0
81850.0	0.009554655555555557	0
643447.0	0.009544816666666667	0
390274.0	0.009535444444444444	0
257202.0	0.009534998148148146	0
100271513.0	0.009526259259259259	0
391819.0	0.009524796296296297	0
100129345.0	0.009519611111111112	0
100130719.0	0.009499296296296297	0
347703.0	0.00948578888888889	0
442171.0	0.009475744444444444	0
390275.0	0.009472111111111112	0
448831.0	0.009467448148148148	0
100420540.0	0.009463999999999998	0
107984324.0	0.00946331111111111	0
100422564.0	0.00944945925925926	0
138799.0	0.00944034074074074	0
111082973.0	0.009435185185185184	0
646640.0	0.009432672222222223	0
105371830.0	0.009432425925925926	0
106481108.0	0.00943038888888889	0
388122.0	0.009425540740740741	0
245938.0	0.009423166666666668	0
28433.0	0.009415522222222224	0
100287964.0	0.009406666666666666	0
127099.0	0.009398222222222221	0
100048922.0	0.009392462962962964	0
128997.0	0.009384907407407408	0
100421439.0	0.009375018518518519	0
100861573.0	0.009372037037037038	0
406900.0	0.009366425925925926	0
341416.0	0.009357442592592592	0
391769.0	0.009353248148148148	0
105376588.0	0.009343111111111111	0
654340.0	0.009339481481481482	0
100270848.0	0.00932642222222222	0
100271893.0	0.009323294444444444	0
284123.0	0.009314740740740741	0
265.0	0.009314277777777779	0
653174.0	0.009310796296296296	0
56832.0	0.009308335185185186	0
101927494.0	0.009306055555555555	0
3051.0	0.009290240740740741	0
100270914.0	0.009288740740740742	0
127608.0	0.009285431481481483	0
402133.0	0.009281518518518517	0
106481732.0	0.009250205555555556	0
28727.0	0.009237055555555556	0
100271072.0	0.009228592592592592	0
100420200.0	0.009220096296296295	0
101928795.0	0.009210240740740741	0
677794.0	0.009192548148148148	0
644233.0	0.009185744444444442	0
106480854.0	0.009163111111111111	0
140832.0	0.009160314814814816	0
126204.0	0.009159875925925926	0
100421511.0	0.009155885185185187	0
349408.0	0.009142303703703704	0
28728.0	0.009135814814814815	0
124902573.0	0.009127814814814816	0
101926897.0	0.00911489074074074	0
391191.0	0.009111292592592591	0
107075208.0	0.009106777777777778	0
101927796.0	0.009105648148148147	0
100128985.0	0.009105481481481482	0
28758.0	0.009098333333333333	0
101929227.0	0.009096487777777777	0
440533.0	0.009084027777777778	0
3041.0	0.009082342592592593	0
105378311.0	0.009069916666666665	0
100874180.0	0.009046888888888889	0
26165.0	0.00904524074074074	0
10340.0	0.00901999074074074	0
100130480.0	0.009015542592592593	0
100873198.0	0.009003185185185185	0
28750.0	0.009000944444444445	0
286177.0	0.008992703703703704	0
106481657.0	0.008982685185185186	0
100420576.0	0.008940296296296295	0
100271313.0	0.008934759259259259	0
729608.0	0.008927379629629629	0
106481833.0	0.008913057407407408	0
106481236.0	0.008908907407407407	0
106480868.0	0.008903444444444445	0
106480487.0	0.008899898148148148	0
79313.0	0.0088855	0
111064650.0	0.008879687037037037	0
286555.0	0.008875222222222222	0
645957.0	0.008873583333333332	0
26692.0	0.008868296296296296	0
1406.0	0.00886777	0
646000.0	0.008861925925925926	0
100462799.0	0.008851087037037037	0
106481976.0	0.00883274074074074	0
100131229.0	0.008819611111111111	0
387266.0	0.00880909814814815	0
729528.0	0.008802611111111112	0
100421451.0	0.008782740740740742	0
391742.0	0.008780592592592593	0
728712.0	0.008772722222222222	0
106481608.0	0.008772555555555554	0
50836.0	0.008756111111111112	0
441234.0	0.00875375925925926	0
326326.0	0.008752392592592593	0
26693.0	0.008751248148148148	0
79494.0	0.008747181481481481	0
124901858.0	0.008744092592592593	0
124902534.0	0.008738564814814815	0
102724701.0	0.008735797037037037	0
106480853.0	0.008720935185185186	0
347422.0	0.008719777777777778	0
106481480.0	0.008712703703703703	0
100421525.0	0.008698724074074075	0
729348.0	0.008696587037037037	0
100422559.0	0.008675722222222222	0
319112.0	0.008658777777777777	0
440366.0	0.008656016296296297	0
400002.0	0.008615438148148148	0
106481816.0	0.00860425925925926	0
100420030.0	0.008598812962962964	0
109616975.0	0.00859424074074074	0
106481888.0	0.008590777777777777	0
4182.0	0.008551462962962962	0
80070.0	0.008528761666666667	0
400500.0	0.008525098148148148	0
100271410.0	0.008519946296296295	0
392392.0	0.0085153	0
107133487.0	0.008514796296296296	0
28570.0	0.008508466666666667	0
100500737.0	0.00850787037037037	0
729056.0	0.008507063333333334	0
100421376.0	0.008501148148148148	0
28723.0	0.008500777777777777	0
100420247.0	0.008486501851851853	0
101927358.0	0.008485962962962963	0
28719.0	0.008483481481481482	0
115409987.0	0.008482277777777778	0
729621.0	0.008473148148148148	0
100128493.0	0.008464314814814815	0
106480069.0	0.008461888888888889	0
100240711.0	0.008453164814814815	0
101928992.0	0.008434907407407407	0
107985432.0	0.00843275925925926	0
100847012.0	0.00843025925925926	0
390306.0	0.008420685185185186	0
122665.0	0.008413518518518518	0
155340.0	0.008412453703703703	0
23781.0	0.008411240740740742	0
128822.0	0.00839147037037037	0
101929721.0	0.008389388888888889	0
101954204.0	0.00837887037037037	0
100133234.0	0.008370417222222223	0
105378065.0	0.008363483333333333	0
100616130.0	0.008359037037037038	0
728343.0	0.008345708518518518	0
342732.0	0.008342735185185184	0
100271267.0	0.00833787037037037	0
100289584.0	0.008324944444444444	0
400533.0	0.008323764814814815	0
93659.0	0.008321074074074074	0
359753.0	0.008290185185185185	0
107984365.0	0.008287055555555554	0
401177.0	0.008273685185185184	0
351143.0	0.008273490740740741	0
100873982.0	0.008270724074074075	0
392713.0	0.00826801851851852	0
1260.0	0.008263203703703705	0
26800.0	0.008260944444444444	0
124900260.0	0.008249277777777777	0
200959.0	0.008244925925925926	0
442232.0	0.00823549074074074	0
81243.0	0.008234712962962963	0
106481332.0	0.008224648148148148	0
106479810.0	0.008224648148148148	0
107131119.0	0.008221209259259258	0
139629.0	0.008213555555555556	0
100862670.0	0.008209722222222222	0
106479824.0	0.008207333333333332	0
5678.0	0.008204551296296296	0
106479877.0	0.008198703703703705	0
2853.0	0.008178937037037037	0
100289280.0	0.008173590740740741	0
106480324.0	0.008146370370370372	0
100420975.0	0.00814512962962963	0
100420746.0	0.008144611111111111	0
343170.0	0.008129814814814815	0
100631251.0	0.008128972222222221	0
139760.0	0.008128761111111112	0
100419733.0	0.008110207407407408	0
360176.0	0.008090407407407407	0
106478911.0	0.008089388888888889	0
105375475.0	0.008083938888888888	0
101927378.0	0.00808257037037037	0
391189.0	0.008079953703703704	0
106479526.0	0.008066518518518518	0
101928475.0	0.008063537037037037	0
100129007.0	0.008059335185185186	0
100847023.0	0.008052444444444444	0
101927844.0	0.008052286481481482	0
400174.0	0.008049566666666666	0
286442.0	0.008040557407407405	0
102723481.0	0.008037055555555556	0
100270924.0	0.008022787037037037	0
100271172.0	0.008013216666666666	0
386653.0	0.00800475925925926	0
106481858.0	0.008003907407407407	0
124902567.0	0.008003259259259259	0
100287361.0	0.007998249999999998	0
106480801.0	0.007986499999999999	0
390992.0	0.007976037037037037	0
100533727.0	0.007962370370370371	0
100421023.0	0.007945744444444444	0
344658.0	0.007945076111111112	0
389676.0	0.007939744444444443	0
124906685.0	0.007938518518518518	0
100132268.0	0.007928383333333334	0
285401.0	0.007928174074074075	0
107161230.0	0.00792282962962963	0
79537.0	0.007911787037037037	0
100420921.0	0.007895905555555555	0
100507210.0	0.00789292962962963	0
28478.0	0.007891111111111111	0
100289419.0	0.00788212962962963	0
54490.0	0.007878407407407409	0
