trait_pair	EFO	Common Study	Rare Study	g_C	g_R	nShared	Log2SizeOE	J_RC	jaccard_zero	N_C	N_R	binary	Mean_Constraint	DiffRC_Constraint	Mean_GO	DiffRC_GO	Mean_GeneSize	DiffRC_GeneSize	Mean_mRNA	DiffRC_mRNA	Mean_nTissues	DiffRC_nTissues	density_R	density_C	assortativity_RC
34375979_EFO_0000284_GCST008169_EFO_0000284	EFO_0000284	GCST008169	34375979	4	12	0	0.3676464663488498	0.0	1	10419.0	123057.0	1	0.0304023525	-1.49032482610339	19.25	-0.05128205128205128	84365.625	-0.6831136982968967	6.118946876388887	-0.27858856762148787	45.875	0.39520958083832336	0.0303030303030303	0.1666666666666666	8.244722553037597e-05
25187575_EFO_0000319_GCST007072_EFO_0000319	EFO_0000319	GCST007072	25187575	164	5	1	0.6978670895256054	0.005952380952380952	0	459000.0	9159.0	1	0.028992034911242602	0.5357861076246951	16.562130177514792	0.7450980392156863	99215.4023668639	-1.2359169100682588	10.147083646022354	0.27322624409420937	52.05917159763314	0.03773584905660377	0.2	0.0235672602124794	0.0018526082225384
34375979_EFO_0000319_GCST007072_EFO_0000319	EFO_0000319	GCST007072	34375979	164	6	0	-0.1898689925313303	0.0	1	459000.0	181627.0	1	0.027612329117647057	-1.236447903308929	15.841176470588236	-0.32727272727272727	98522.7	-1.4295777621987786	10.263328711612202	0.457326885433672	52.07058823529412	0.03773584905660377	0.0	0.0235672602124794	0.0015054798148543
25187575_EFO_0000319_GCST90446535_EFO_0000319	EFO_0000319	GCST90446535	25187575	26	5	1	1.258757550174663	0.03333333333333333	0	459138.0	9159.0	1	0.024584138709677336	0.8487543890920145	26.612903225806452	0.3333333333333333	82636.74193548386	-1.1867195982627579	9.635232020908003	0.386988864462321	50.645161290322584	0.07692307692307693	0.2	0.1292307692307692	0.0041173490615199
34375979_EFO_0000319_GCST90446535_EFO_0000319	EFO_0000319	GCST90446535	34375979	26	6	0	-0.7482067669938706	0.0	1	459138.0	181627.0	1	0.01739219843749992	-0.9915658487953124	22.46875	-0.7397260273972602	79474.84375	-1.3905011168520567	10.268779295138888	0.5666085500956151	50.75	0.07692307692307693	0.0	0.1292307692307692	0.0036471809664549
26736064_EFO_0000341_GCST007692_EFO_0000341	EFO_0000341	GCST007692	26736064	60	9	0	0.4540159461023775	0.0	1	257811.0	347.0	1	0.019507909782608697	-1.2063768819500482	13.869565217391305	-0.07407407407407407	127908.91304347826	-1.5569719643434483	10.629214046698872	0.2969574462478619	50.26086956521739	-0.49411764705882355	0.0277777777777777	0.0468926553672316	0.0037005854208329
34375979_EFO_0000341_GCST007692_EFO_0000341	EFO_0000341	GCST007692	34375979	60	11	0	0.1170739309500693	0.0	1	257811.0	222220.0	1	0.02286295352112676	0.31053019016396	13.225352112676056	-0.43478260869565216	129510.85915492958	-0.9972211915924829	9.575249383646321	-0.46233722119205717	52.690140845070424	-0.038461538461538464	0.0181818181818181	0.0468926553672316	0.0038429689466919
26736064_EFO_0000341_GCST90018587_EFO_0000341	EFO_0000341	GCST90018587	26736064	4	9	0	-0.4762630454249262	0.0	1	166670.0	347.0	1	0.004446736538461538	0.7599854370652466	10.846153846153847	0.7368421052631579	82681.46153846153	-1.7078382917027943	11.860535530199426	0.5622787149871585	38.15384615384615	-0.47619047619047616	0.0277777777777777	0.0	0.0002787881804829
34375979_EFO_0000341_GCST90018587_EFO_0000341	EFO_0000341	GCST90018587	34375979	4	11	0	-0.1047609194975133	0.0	1	166670.0	222220.0	1	0.022335433333333335	1.6992073627265096	8.2	0.4	96294.33333333333	-1.3012570531838537	6.7075932606172834	-0.19158954638117254	51.266666666666666	-0.019417475728155338	0.0181818181818181	0.0	-0.0001529241133995
26736064_EFO_0000341_GCST90018807_EFO_0000341	EFO_0000341	GCST90018807	26736064	6	9	0	-0.0877358574440612	0.0	1	635145.0	347.0	1	0.0046080290000000005	0.42176796898367486	12.6	0.08	57162.4	-1.4627875456918085	12.081972525925922	0.3491208892138791	39.8	-0.46706586826347307	0.0277777777777777	0.0666666666666666	0.0005458254683783
34375979_EFO_0000341_GCST90018807_EFO_0000341	EFO_0000341	GCST90018807	34375979	6	11	0	0.0364676872516949	0.0	1	635145.0	222220.0	1	0.020373197647058826	1.5779958822937117	10.058823529411764	-0.2857142857142857	72176.0	-0.8234011915525802	7.509207347385619	-0.41133182714485567	51.1764705882353	-0.00975609756097561	0.0181818181818181	0.0666666666666666	-0.0002457159490066
26736064_EFO_0000341_GCST90103985_EFO_0000341	EFO_0000341	GCST90103985	26736064	6	9	0	0.5227458528056327	0.0	1	135025.0	347.0	1	0.008982945	-0.9173157738414969	13.6	-0.10909090909090909	85933.8	-1.6505086425510829	12.808580770370366	0.17955308311557344	40.2	-0.48520710059171596	0.0277777777777777	0.2666666666666666	0.0020061532065696
34375979_EFO_0000341_GCST90103985_EFO_0000341	EFO_0000341	GCST90103985	34375979	6	11	0	0.2342265922138389	0.0	1	135025.0	222220.0	1	0.024233417647058827	0.6887802749885819	10.941176470588236	-0.46808510638297873	97562.5294117647	-1.1817519731716406	8.150332268954246	-0.5734409345778261	51.529411764705884	-0.028985507246376812	0.0181818181818181	0.2666666666666666	0.001453238089993
26736064_EFO_0000341_GCST90399695_EFO_0000341	EFO_0000341	GCST90399695	26736064	8	9	0	0.8646753530606838	0.0	1	1392366.0	347.0	1	0.009503586764705882	-0.9032040817633012	16.294117647058822	-0.42424242424242425	31965.470588235294	-0.904664387889492	11.633044361220042	0.3841037916165529	39.05882352941177	-0.379746835443038	0.0277777777777777	0.1428571428571428	0.0029404295492807
34375979_EFO_0000341_GCST90399695_EFO_0000341	EFO_0000341	GCST90399695	34375979	8	11	0	-0.2362478921388541	0.0	1	1392366.0	222220.0	1	0.02309394210526316	0.7044196495911288	13.631578947368421	-0.7586206896551724	48051.0	0.012863980334255166	7.588878481968812	-0.3765369919748713	49.31578947368421	0.08163265306122448	0.0181818181818181	0.1428571428571428	0.0005064714459053
20549515_EFO_0000384_GCST004132_EFO_0000384	EFO_0000384	GCST004132	20549515	63	9	1	1.680590370142003	0.014084507042253521	0	40266.0	4686.0	1	0.01376225625	-1.4310150874401597	15.875	-0.06451612903225806	75644.875	-0.6869716290243477	6.960586525462963	-0.9378246056604138	48.25	-1.1176470588235294	0.0833333333333333	0.0619559651817716	0.0059795183484492
21738570_EFO_0000384_GCST004132_EFO_0000384	EFO_0000384	GCST004132	21738570	63	19	4	1.5138661076543152	0.05128205128205128	0	40266.0	4690.0	1	0.012751174390243902	-1.159607010472523	17.853658536585368	0.4	68730.40243902439	-0.952313973348434	7.159392378884372	-0.2611611393474769	48.829268292682926	-0.4090909090909091	0.1695906432748538	0.0619559651817716	0.007168346088179
34375979_EFO_0000384_GCST004132_EFO_0000384	EFO_0000384	GCST004132	34375979	63	3	1	1.6960865136815686	0.015384615384615385	0	40266.0	281104.0	1	0.014714221363636362	-1.7412605079360826	15.909090909090908	-0.13333333333333333	80296.22727272728	-0.1503888449077616	7.475067531986533	-0.2980702327916674	53.0	0.0	0.0	0.0619559651817716	0.0047057707520373
36038634_EFO_0000384_GCST004132_EFO_0000384	EFO_0000384	GCST004132	36038634	63	7	1	1.82945158312162	0.014492753623188406	0	40266.0	120000.0	1	0.0139931295	-1.6115401781582361	15.3	-0.56	76677.9	-0.6869716290243477	7.081321257407407	-0.9378246056604138	51.7	-0.27956989247311825	0.0952380952380952	0.0619559651817716	0.0051560358593781
20549515_EFO_0000384_GCST90020071_EFO_0000384	EFO_0000384	GCST90020071	20549515	8	9	0	0.3438665982739377	0.0	1	1219.0	4686.0	1	0.019160938235294116	-1.74771835587955	18.058823529411764	-0.3561643835616438	148665.4705882353	-1.4920669629362848	6.435877850326797	-1.179603225435146	25.11764705882353	-0.8349514563106796	0.0833333333333333	0.0	0.0021455147820883
21738570_EFO_0000384_GCST90020071_EFO_0000384	EFO_0000384	GCST90020071	21738570	8	19	0	0.2596991231879197	0.0	1	1219.0	4690.0	1	0.01409073333333333	-1.610216717158891	23.25925925925926	0.10989010989010989	100621.29629629629	-1.6178514555279413	7.2339951366941015	-0.5826565030169982	35.44444444444444	-0.04195804195804196	0.1695906432748538	0.0	0.0054454578752394
34375979_EFO_0000384_GCST90020071_EFO_0000384	EFO_0000384	GCST90020071	34375979	8	3	0	-0.5358061285362758	0.0	1	1219.0	281104.0	1	0.027817464545454543	-1.8907751421628491	19.454545454545453	-0.4225352112676056	216403.0	-1.1846590575842533	9.236559157575757	-0.6169155731066961	41.0	0.3687150837988827	0.0	0.0	-0.0004828246618981
36038634_EFO_0000384_GCST90020071_EFO_0000384	EFO_0000384	GCST90020071	36038634	8	7	0	-0.0518638371653207	0.0	1	1219.0	120000.0	1	0.020958171	-1.832661931094347	15.666666666666666	-0.819672131147541	163222.33333333334	-1.4920669629362848	6.92934544271605	-1.179603225435146	38.13333333333333	0.0915032679738562	0.0952380952380952	0.0	0.0011462988167164
20549515_EFO_0000384_GCST90301327_EFO_0000384	EFO_0000384	GCST90301327	20549515	10	9	1	1.372691208569249	0.05555555555555555	0	58538.0	4686.0	1	0.032905397368421054	-1.837645688852498	19.473684210526315	-0.44155844155844154	55846.89473684211	-0.5647931090879355	5.896651716374269	-1.046844632757755	35.526315789473685	-1.1304347826086956	0.0833333333333333	0.1111111111111111	0.003317724914106
21738570_EFO_0000384_GCST90301327_EFO_0000384	EFO_0000384	GCST90301327	21738570	10	19	2	1.101921724485037	0.07407407407407407	0	58538.0	4690.0	1	0.023445393103448276	-1.7458333138973499	23.82758620689655	0.021052631578947368	43122.51724137931	-0.8442053080224896	6.825666477458492	-0.401851805347821	41.55172413793103	-0.42696629213483145	0.1695906432748538	0.1111111111111111	0.0061364173011629
34375979_EFO_0000384_GCST90301327_EFO_0000384	EFO_0000384	GCST90301327	34375979	10	3	0	0.5246683623262614	0.0	1	58538.0	281104.0	1	0.04657374692307692	-1.9306525879483445	21.307692307692307	-0.5066666666666667	70323.92307692308	-0.015163197121562581	8.017585376068375	-0.43783772326646353	53.76923076923077	-0.018691588785046728	0.0	0.1111111111111111	0.0018186735918676
36038634_EFO_0000384_GCST90301327_EFO_0000384	EFO_0000384	GCST90301327	36038634	10	7	0	0.7730343358973433	0.0	1	58538.0	120000.0	1	0.03610818617647059	-1.893173681609129	17.529411764705884	-0.8923076923076924	57771.35294117647	-0.5647931090879355	6.2686259291939	-1.046844632757755	48.23529411764706	-0.2978723404255319	0.0952380952380952	0.1111111111111111	0.0025222720764523
20549515_EFO_0000384_GCST90319897_EFO_0000384	EFO_0000384	GCST90319897	20549515	10	9	1	1.5086628267119908	0.05555555555555555	0	79121.0	4686.0	1	0.027984897368421052	-1.809235560896266	20.789473684210527	-0.5365853658536586	52600.57894736842	-0.47958417557031474	6.412831191520466	-1.1218814427589143	35.0	-1.1176470588235294	0.0833333333333333	0.1111111111111111	0.0031376149650428
21738570_EFO_0000384_GCST90319897_EFO_0000384	EFO_0000384	GCST90319897	21738570	10	19	4	1.4919203877796223	0.16	0	79121.0	4690.0	1	0.02022161724137931	-1.7026021222692724	24.689655172413794	-0.08	40995.620689655174	-0.7676142590085735	7.1638530301404835	-0.5027125762919608	41.206896551724135	-0.4090909090909091	0.1695906432748538	0.1111111111111111	0.0043598364205779
34375979_EFO_0000384_GCST90319897_EFO_0000384	EFO_0000384	GCST90319897	34375979	10	3	0	1.1296089099942517	0.0	1	79121.0	281104.0	1	0.039382246923076916	-1.9181705605929222	23.23076923076923	-0.6	65579.30769230769	0.07626131373779012	8.772001532051279	-0.5378099824547454	53.0	0.0	0.0	0.1111111111111111	0.0011031121556552
36038634_EFO_0000384_GCST90319897_EFO_0000384	EFO_0000384	GCST90319897	36038634	10	7	0	1.276378503974579	0.0	1	79121.0	120000.0	1	0.03060880382352941	-1.8741616933093181	19.0	-0.9714285714285714	54143.117647058825	-0.47958417557031474	6.84553240141612	-1.1218814427589143	47.64705882352941	-0.27956989247311825	0.0952380952380952	0.1111111111111111	0.0020944936090024
20549515_EFO_0000384_GCST90446792_EFO_0000384	EFO_0000384	GCST90446792	20549515	98	9	1	1.7888057048982338	0.009433962264150943	0	367592.0	4686.0	1	0.02557469859813084	-1.6629400393883722	15.0	0.0	92455.71028037384	-0.845426835953775	7.927785079958462	-1.0179605573207893	49.80373831775701	-1.1176470588235294	0.0833333333333333	0.0540711129812749	0.0098589957694507
21738570_EFO_0000384_GCST90446792_EFO_0000384	EFO_0000384	GCST90446792	21738570	98	19	4	1.627625673437859	0.035398230088495575	0	367592.0	4690.0	1	0.02385646666666667	-1.4855740181268884	16.46153846153846	0.46153846153846156	86172.84615384616	-1.089597371365985	7.984452553767014	-0.3639176339481378	50.07692307692308	-0.4090909090909091	0.1695906432748538	0.0540711129812749	0.0102222563962493
34375979_EFO_0000384_GCST90446792_EFO_0000384	EFO_0000384	GCST90446792	34375979	98	3	1	1.6294993138963385	0.01	0	367592.0	281104.0	1	0.026898504059405942	-1.8521743031868774	14.970297029702971	-0.06896551724137931	96493.87128712871	-0.3334352353036379	8.321437929042903	-0.4001887825731635	53.0	0.0	0.0	0.0540711129812749	0.0087334893838799
36038634_EFO_0000384_GCST90446792_EFO_0000384	EFO_0000384	GCST90446792	36038634	98	7	1	1.7930597739523857	0.009615384615384616	0	367592.0	120000.0	1	0.025953613	-1.7747126601309828	14.6	-0.5	93464.6	-0.845426835953775	8.026697730864196	-1.0179605573207893	52.13333333333333	-0.27956989247311825	0.0952380952380952	0.0540711129812749	0.0091409479079082
34375979_EFO_0000400_GCST90043627_EFO_0000400	EFO_0000400	GCST90043627	34375979	3	44	0	0.1460904327134659	0.0	1	455017.0	203275.0	1	0.030778282978723405	-0.795042590468267	15.787234042553191	-1.0	54103.46808510638	-1.3399731565273993	12.362720241134753	-0.540253441583821	52.59574468085106	-0.028169014084507043	0.022198731501057	0.0	-0.0002995786342678
34375979_EFO_0000403_GCST002636_EFO_0000403	EFO_0000403	GCST002636	34375979	3	6	0	-0.094635312778961	0.0	1	11523.0	281104.0	1	0.01187333	-0.8898386557919093	16.666666666666668	-1.0617283950617284	28899.666666666668	0.0036701059483415276	10.861653594444444	-0.34638539510683003	44.666666666666664	-0.26737967914438504	0.0	0.3333333333333333	0.0004246957146244
34375979_EFO_0000407_GCST011210_EFO_0000407	EFO_0000407	GCST011210	34375979	5	18	1	1.1450400951512671	0.045454545454545456	0	402844.0	169768.0	1	0.0485964	-0.29380963792221815	15.695652173913043	-0.3188405797101449	35333.52173913043	0.25035796810485245	16.714751747181964	-0.27901265142314297	54.0	0.0	0.0588235294117647	0.1	0.0008946995821839
34375979_EFO_0000464_GCST90027902_EFO_0000464	EFO_0000464	GCST90027902	34375979	5	15	0	-0.1837102204124708	0.0	1	548.0	236464.0	1	0.0137410225	-1.726418674740534	10.75	-0.2608695652173913	81769.0	-1.5337726772330382	10.650282932916666	0.7912506751596162	47.25	-0.10309278350515463	0.0095238095238095	0.0	-0.0001512710952298
34375979_EFO_0000474_GCST012370_EFO_0000474	EFO_0000474	GCST012370	34375979	5	25	0	0.8115043122469269	0.0	1	9793.0	246487.0	1	0.04644086666666667	-0.21131705364291434	17.166666666666668	-0.05714285714285714	49684.5	-0.6209868562809739	6.811698580246913	-0.6504681989042317	49.833333333333336	-0.0970873786407767	0.0366666666666666	0.1	0.0005138688780888
34375979_EFO_0000537_GCST009685_EFO_0000537	EFO_0000537	GCST009685	34375979	29	31	1	0.7008439600448192	0.01694915254237288	0	185568.0	281104.0	1	0.020890819999999997	-0.051022067474627654	20.0	0.0	83018.05	-0.8798091473944702	10.029347237030864	-0.3030276094050314	50.96666666666667	-0.0392156862745098	0.021505376344086	0.0960591133004926	0.0049229471627018
34375979_EFO_0000537_GCST90086092_EFO_0000537	EFO_0000537	GCST90086092	34375979	6	31	0	0.6170019739048845	0.0	1	56637.0	281104.0	1	0.038843005405405404	-1.4729479445818285	19.83783783783784	0.05128205128205128	48994.45945945946	-0.21093287207070588	8.82307965755756	-0.1774742926094198	50.567567567567565	-0.06763285024154589	0.021505376344086	0.0	0.0022203138972642
34375979_EFO_0000537_GCST90239614_EFO_0000537	EFO_0000537	GCST90239614	34375979	4	31	0	0.6569047123123173	0.0	1	68986.0	281104.0	1	0.027481074285714283	-1.2081673577727086	19.542857142857144	0.2222222222222222	53305.94285714286	-0.7236847888190568	9.608849235925929	-0.701389567651677	49.2	0.15053763440860216	0.021505376344086	0.0	0.002530122623599
34375979_EFO_0000537_GCST90301363_EFO_0000537	EFO_0000537	GCST90301363	34375979	21	31	1	0.4680318911128496	0.0196078431372549	0	10772.0	281104.0	1	0.023233703846153846	-0.2959819020418745	16.76923076923077	0.5	123590.01923076923	-1.3343231262409148	6.473902021616812	0.861053234511663	44.34615384615385	0.32558139534883723	0.021505376344086	0.0095238095238095	0.0002838140346532
34375979_EFO_0000537_GCST90446531_EFO_0000537	EFO_0000537	GCST90446531	34375979	78	31	2	0.8639451445444917	0.018691588785046728	0	459138.0	281104.0	1	0.032054948623853205	-0.5719677390528821	18.926605504587155	0.07792207792207792	100084.73394495413	-0.8784113798819944	10.311951169232078	-0.25128594541066357	51.43119266055046	-0.0392156862745098	0.021505376344086	0.0409590409590409	0.003513135460838
34375979_EFO_0000538_GCST011205_EFO_0000538	EFO_0000538	GCST011205	34375979	8	7	0	0.8745599287066729	0.0	1	8361.0	281104.0	1	0.04551653333333328	-0.693459554139947	21.066666666666666	-0.8292682926829268	193286.53333333333	-0.8114322150414793	9.652903203950618	-1.0535739301814342	41.4	-0.6666666666666666	0.0	0.0357142857142857	-0.0003064820942952
34375979_EFO_0000538_GCST011211_EFO_0000538	EFO_0000538	GCST011211	34375979	8	7	0	0.8446254463271146	0.0	1	8361.0	281104.0	1	0.04089701333333333	-0.5525547922392836	21.066666666666666	-0.8292682926829268	193286.53333333333	-0.8114322150414793	9.652903203950618	-1.0535739301814342	41.4	-0.6666666666666666	0.0	0.0714285714285714	-2.09310049175026e-05
34375979_EFO_0000538_GCST012101_EFO_0000538	EFO_0000538	GCST012101	34375979	7	7	0	0.7300613369153846	0.0	1	50266.0	281104.0	1	0.02905595	0.0004715041153360477	20.5	-0.8292682926829268	236966.5	-1.0560522267915506	10.133435885185188	-1.129041249991531	40.5	-0.6666666666666666	0.0	0.238095238095238	0.0016559093569219
34375979_EFO_0000555_GCST006304_EFO_0000555	EFO_0000555	GCST006304	34375979	4	33	0	-0.2275149279215404	0.0	1	346075.0	200018.0	1	0.01109846054054054	-1.8035195473607095	11.378378378378379	-0.27450980392156865	35135.35135135135	-1.4583216459138748	8.306129548548547	-0.3995466684307644	39.45945945945946	-0.3016759776536313	0.0170454545454545	0.0	0.0001678861557962
34375979_EFO_0000555_GCST90016564_EFO_0000555	EFO_0000555	GCST90016564	34375979	4	33	0	-0.4446797617051725	0.0	1	486601.0	200018.0	1	0.025462428108108108	-1.9286856767618963	11.054054054054054	-0.044444444444444446	41223.2972972973	-1.5967817709338084	10.206045355055055	-1.1542109631956374	39.67567567567568	-0.33879781420765026	0.0170454545454545	0.1666666666666666	0.0002613080265313
34375979_EFO_0000555_GCST90277988_EFO_0000555	EFO_0000555	GCST90277988	34375979	22	33	0	-0.3676771786687527	0.0	1	887490.0	200018.0	1	0.039139528	-1.8450465144237531	13.8	-0.4827586206896552	108183.0	-1.6574867892663874	7.089046349555556	0.28721748310517736	37.0	0.06802721088435375	0.0170454545454545	0.0606060606060606	0.0015070973589219
34375979_EFO_0000571_GCST004744_EFO_0000571	EFO_0000571	GCST004744	34375979	32	21	1	0.7731212821252428	0.019230769230769232	0	66756.0	281104.0	1	0.01626812943396226	-0.9297740284923673	21.339622641509433	0.6956521739130435	84302.15094339622	-0.5532723526884687	8.859005830328439	0.03297232015829583	50.679245283018865	0.1073170731707317	0.1380952380952381	0.0403225806451612	0.0018102950383576
34375979_EFO_0000571_GCST012201_EFO_0000571	EFO_0000571	GCST012201	34375979	10	21	1	1.033923628690765	0.03333333333333333	0	42936.0	281104.0	1	0.022013950322580647	-1.4663584610736402	26.806451612903224	0.5306122448979592	53064.67741935484	0.282525342977435	8.89925304032258	0.04803204986856031	51.41935483870968	0.16	0.1380952380952381	0.1111111111111111	0.0018711257348456
34375979_EFO_0000571_GCST90134662_EFO_0000571	EFO_0000571	GCST90134662	34375979	6	21	0	0.4106427572214884	0.0	1	47584.0	281104.0	1	0.017225867777777775	-1.4493150521027554	29.22222222222222	0.2962962962962963	52536.666666666664	0.5008673026886383	8.94178870349794	0.04803204986856031	48.888888888888886	0.5411764705882353	0.1380952380952381	0.0	0.0015751087184064
34375979_EFO_0000571_GCST90297563_EFO_0000571	EFO_0000571	GCST90297563	34375979	3	21	0	-0.3087558906736953	0.0	1	109071.0	281104.0	1	0.01724799	-1.6485045218308334	28.75	0.8181818181818182	57563.375	0.014901255164341803	8.833214537037033	0.19721523366100724	53.75	0.03773584905660377	0.1380952380952381	0.0	0.001619439510669
34375979_EFO_0000571_GCST90455522_EFO_0000571	EFO_0000571	GCST90455522	34375979	6	21	1	0.6716005495504556	0.038461538461538464	0	80888.0	281104.0	1	0.020183124444444447	-1.5525659339908426	29.666666666666668	0.21428571428571427	64189.11111111111	-0.4055406563631839	8.71434128168724	0.1741216040798481	49.111111111111114	0.5116279069767442	0.1380952380952381	0.0	0.0013345547162279
34375979_EFO_0000649_GCST002126_EFO_0000649	EFO_0000649	GCST002126	34375979	15	11	0	0.5171148481197134	0.0	1	3915.0	230928.0	1	0.008069239615384615	-1.1602584480562737	11.423076923076923	0.08695652173913043	77221.19230769231	-0.7535090182969016	10.500453504950144	-0.4285914392870574	47.67307692307692	-0.1164021164021164	0.0	0.0380952380952381	0.0008057265420409
34375979_EFO_0000649_GCST002127_EFO_0000649	EFO_0000649	GCST002127	34375979	14	11	0	0.0636591430565007	0.0	1	4032.0	230928.0	1	0.024855661199999997	-1.7238341875754553	12.28	-0.04081632653061224	88555.56	-0.9161261116372712	6.893146905888889	0.27861569659084023	43.66	0.03428571428571429	0.0	0.0329670329670329	0.0005597160589992
34375979_EFO_0000649_GCST002129_EFO_0000649	EFO_0000649	GCST002129	34375979	9	11	0	-0.1641538124968045	0.0	1	2501.0	230928.0	1	0.010705741500000001	-1.4613817803373517	14.25	-0.3448275862068966	113812.7	-1.2505848242232547	6.90346867087963	0.3549564866708717	37.075	0.45517241379310347	0.0	0.0555555555555555	0.0007356819815356
34375979_EFO_0000649_GCST002136_EFO_0000649	EFO_0000649	GCST002136	34375979	5	11	0	0.2100470695445033	0.0	1	2969.0	230928.0	1	0.028457233124999995	-1.8575331473046743	10.75	0.4	270465.375	-1.7756024170674558	5.88408747488426	1.4557668057416133	35.59375	0.9421487603305785	0.0	0.1	0.0001403446407168
34375979_EFO_0000649_GCST006486_EFO_0000649	EFO_0000649	GCST006486	34375979	3	11	0	0.3859897777680286	0.0	1	12591.0	230928.0	1	0.010907549999999978	-1.7079917066088484	11.142857142857142	0.4	42291.71428571428	0.3926260979329932	8.287113883201059	-0.16125069296085198	43.214285714285715	0.14457831325301204	0.0	0.0	5.289037394796386e-05
34375979_EFO_0000668_GCST001949_EFO_0000668	EFO_0000668	GCST001949	34375979	10	8	0	-0.2459823609913205	0.0	1	3003.0	146157.0	1	0.0403522844444444	-1.3087143219058737	17.944444444444443	0.5405405405405406	127588.83333333333	-1.6061355637748187	7.424076189300411	0.5502239710409439	50.5	-0.08955223880597014	0.1071428571428571	0.0222222222222222	0.0009527490402865
34375979_EFO_0000668_GCST90271316_EFO_0000668	EFO_0000668	GCST90271316	34375979	7	8	0	0.6101962203995739	0.0	1	455887.0	146157.0	1	0.013485214666666613	-0.07656667445776279	19.533333333333335	0.44155844155844154	37630.333333333336	-0.8069458631256384	8.060640740740741	0.4600453757414267	48.0	0.0	0.1071428571428571	0.0	0.0019503917126369
24212883_EFO_0000676_GCST002738_EFO_0000676	EFO_0000676	GCST002738	24212883	12	6	1	1.124009360381029	0.058823529411764705	0	12244.0	1457.0	1	0.032832411666666665	-1.8694092793925445	18.333333333333332	0.358974358974359	39923.666666666664	-0.38004554473904995	13.00576435895062	-0.6018963038785525	48.333333333333336	-0.37362637362637363	0.2	0.106060606060606	0.0046436934166235
34375979_EFO_0000676_GCST002738_EFO_0000676	EFO_0000676	GCST002738	34375979	12	31	0	-0.0459184871317439	0.0	1	12244.0	244690.0	1	0.03209611627906976	-0.610708430727931	15.279069767441861	-0.06451612903225806	32816.37209302326	-0.45144299352573247	13.606206651550387	-0.1736239985683595	54.0	0.0	0.0193548387096774	0.106060606060606	0.0006588214836523
36138231_EFO_0000676_GCST002738_EFO_0000676	EFO_0000676	GCST002738	36138231	12	15	0	0.5433151417058192	0.0	1	12244.0	166954.0	1	0.029631766666666667	-1.073862189391409	17.666666666666668	0.17142857142857143	23433.333333333332	-1.4963612176226622	28.912476460905353	0.8840475133422858	54.0	0.0	0.2476190476190476	0.106060606060606	0.0041576938890512
24212883_EFO_0000676_GCST002874_EFO_0000676	EFO_0000676	GCST002874	24212883	19	6	0	1.2739982175282378	0.0	1	13816.0	1457.0	1	0.010579024400000001	-1.5652293319617094	23.76	-0.0425531914893617	46522.24	-0.5169163994586752	9.833101279185186	-0.2222670312531139	49.16	-0.35555555555555557	0.2	0.1403508771929824	0.0064126775877837
34375979_EFO_0000676_GCST002874_EFO_0000676	EFO_0000676	GCST002874	34375979	19	31	0	0.1888135527713904	0.0	1	13816.0	244690.0	1	0.021072504	0.6314617984296668	18.42	-0.46153846153846156	37110.68	-0.5858656712678808	11.935813190703705	0.22294228742891437	53.62	0.018691588785046728	0.0193548387096774	0.1403508771929824	0.0018155410359998
36138231_EFO_0000676_GCST002874_EFO_0000676	EFO_0000676	GCST002874	36138231	19	15	0	0.8616040804596358	0.0	1	13816.0	166954.0	1	0.013927938235294118	0.08490589626264036	21.794117647058822	-0.23255813953488372	31680.29411764706	-1.5564896805981463	23.3047246459695	1.1748308222293098	53.44117647058823	0.018691588785046728	0.2476190476190476	0.1403508771929824	0.0041577610270766
24212883_EFO_0000676_GCST004346_EFO_0000676	EFO_0000676	GCST004346	24212883	8	6	1	1.3953092308724842	0.07692307692307693	0	287323.0	1457.0	1	0.006975200714285714	-1.4817266582826243	20.428571428571427	0.21686746987951808	25327.285714285714	0.3426640090129127	11.532114995899471	-0.514344101312594	46.714285714285715	-0.37362637362637363	0.2	0.0714285714285714	0.0019310943708974
34375979_EFO_0000676_GCST004346_EFO_0000676	EFO_0000676	GCST004346	34375979	8	31	0	-0.3068792075910551	0.0	1	287323.0	244690.0	1	0.022738523076923072	0.8049355843661149	15.717948717948717	-0.208955223880597	26847.69230769231	0.26979100696643443	13.138788140978155	-0.07905284228026514	54.0	0.0	0.0193548387096774	0.0714285714285714	-0.0001069586315264
36138231_EFO_0000676_GCST004346_EFO_0000676	EFO_0000676	GCST004346	36138231	8	15	0	0.6258696652994753	0.0	1	287323.0	166954.0	1	0.01333596086956522	0.28244071826315464	18.82608695652174	0.02666666666666667	11680.695652173914	-1.0789431316076636	30.781857214170692	0.9588343593242061	54.0	0.0	0.2476190476190476	0.0714285714285714	0.0024790207512947
24212883_EFO_0000676_GCST90435379_EFO_0000676	EFO_0000676	GCST90435379	24212883	4	6	0	0.7950090644725759	0.0	1	925649.0	1457.0	1	0.01025434099999996	-1.7365627411877018	23.4	-0.0425531914893617	64572.0	-1.1681011048080179	13.030255354629634	-0.838033554492817	43.2	-0.3463687150837989	0.2	0.0	0.0031303897403129
